,converted,lead_number,pg_view_pv,totalvisits,ttime_on_site,lead_source,last_activity,country,specialization,curr_occupation,tags,city,avail_free_copy_1,do_not_email_1,lead_origin_Landing Page Submission,lead_origin_Lead Add Form,lead_origin_Lead Import,lead_origin_Quick Add Form,reason_behind_course_Flexibility & Convenience,reason_behind_course_Other
2367,1,636931,2.22,11.0,1290.0,3,10,12,8,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2368,1,636930,0.0,0.0,0.0,10,12,12,18,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2369,0,636928,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,0,636907,2.0,4.0,102.0,1,5,35,7,4,26,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2371,0,636905,1.0,2.0,71.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,1,636901,2.0,2.0,26.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,1,636899,2.0,2.0,779.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,1,636898,5.0,5.0,16.0,1,12,12,7,4,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2375,0,636885,2.0,2.0,210.0,3,10,12,18,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,1,636884,0.0,0.0,0.0,10,12,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2377,0,636874,3.0,3.0,208.0,3,5,12,8,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2378,1,636860,3.25,11.0,979.0,14,5,12,7,4,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2379,0,636856,2.0,2.0,196.0,1,5,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,1,636855,0.0,0.0,0.0,10,5,12,12,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2381,0,636848,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,0,636840,2.0,2.0,47.0,1,5,12,18,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2383,0,636831,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,1,636823,0.0,0.0,0.0,10,12,12,10,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2385,0,636816,2.5,5.0,1240.0,1,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,0,636809,3.5,7.0,1072.0,17,13,12,18,4,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2387,1,636806,1.83,11.0,985.0,1,5,12,7,4,19,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2388,0,636799,2.0,2.0,158.0,1,5,12,14,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2389,1,636797,3.0,3.0,1362.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,1,636774,0.0,0.0,0.0,4,12,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2391,0,636769,2.0,2.0,1492.0,1,12,12,17,4,8,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2392,1,636766,3.0,3.0,1545.0,3,12,12,2,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2393,1,636765,3.0,3.0,818.0,3,5,12,7,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,0,636746,2.0,2.0,593.0,1,12,12,3,4,26,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2395,0,636736,4.0,4.0,1646.0,3,5,12,4,4,24,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2396,0,636731,1.33,4.0,1352.0,1,5,12,4,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2397,1,636722,1.67,5.0,1715.0,3,12,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2398,0,636687,2.5,5.0,7.0,3,10,12,7,4,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2399,1,636679,4.0,4.0,1452.0,3,12,12,16,4,19,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2400,1,636677,4.0,4.0,963.0,3,12,12,12,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2401,0,636666,4.0,4.0,75.0,3,12,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2402,1,636665,2.0,6.0,866.0,3,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2403,1,636659,2.8,11.0,1424.0,3,12,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2404,0,636647,2.5,5.0,31.0,3,5,12,4,4,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2405,1,636635,3.5,7.0,520.0,3,12,12,11,4,19,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2406,0,636619,3.0,3.0,141.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,0,636616,5.0,11.0,260.0,1,10,12,0,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2408,1,636584,6.0,7.0,60.0,7,5,12,14,4,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2409,0,636575,6.0,9.0,351.0,3,5,12,11,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2410,0,636564,1.0,1.0,1286.0,6,12,12,7,4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,1,636562,0.0,0.0,0.0,6,5,12,6,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,0,636547,2.5,5.0,340.0,3,3,12,7,4,14,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2413,0,636524,2.0,2.0,341.0,1,12,12,1,4,26,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2414,0,636516,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,1,636515,4.0,4.0,866.0,3,12,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2416,0,636471,3.67,11.0,87.0,7,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,0,636453,2.0,2.0,334.0,1,13,12,14,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2418,1,636452,2.67,8.0,1524.0,3,9,12,7,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2419,0,636449,5.0,5.0,121.0,1,10,33,1,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420,1,636443,3.6,11.0,874.0,3,5,12,7,4,10,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2421,0,636435,6.0,6.0,63.0,3,5,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2422,0,636432,2.0,2.0,1157.0,1,12,12,2,4,26,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2423,0,636421,1.5,3.0,190.0,1,5,12,12,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2424,1,636420,4.0,4.0,786.0,3,5,12,4,3,2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2425,0,636417,3.0,3.0,1367.0,7,10,12,17,4,24,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2426,0,636410,2.0,2.0,360.0,1,12,12,13,5,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2427,1,636404,3.0,6.0,116.0,3,12,12,12,5,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2428,0,636403,2.0,2.0,231.0,3,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,0,636367,5.0,5.0,261.0,3,12,12,18,4,12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430,0,636356,5.0,5.0,281.0,1,12,12,5,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2431,0,636348,2.0,2.0,302.0,3,7,12,8,4,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2432,0,636345,4.0,4.0,369.0,3,5,12,7,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2433,0,636334,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,1,636317,2.0,2.0,969.0,7,12,12,10,4,14,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2435,0,636299,3.0,3.0,87.0,1,5,12,16,5,8,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2436,0,636280,5.0,5.0,41.0,3,12,12,11,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2437,0,636274,2.5,5.0,66.0,3,5,12,11,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2438,1,636273,2.2,11.0,1858.0,3,9,12,10,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2439,1,636261,0.0,0.0,0.0,10,5,12,1,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2440,1,636241,2.0,2.0,1042.0,3,12,12,18,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,0,636228,1.2,6.0,76.0,3,10,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0,636225,2.0,2.0,402.0,7,12,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,1,636209,0.0,0.0,0.0,4,12,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2444,1,636208,3.0,3.0,686.0,1,12,12,14,4,19,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2445,0,636201,3.0,3.0,5.0,1,12,12,3,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2446,1,636192,2.0,2.0,1160.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,0,636191,3.0,3.0,1198.0,3,7,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2448,0,636186,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,0,636185,4.0,4.0,1275.0,3,5,12,7,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2450,0,636182,2.0,2.0,924.0,1,5,12,7,4,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2451,0,636177,1.0,2.0,144.0,3,12,12,18,5,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,0,636174,3.5,7.0,548.0,3,12,12,8,4,6,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2453,0,636146,1.67,5.0,384.0,3,5,12,9,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2454,0,636127,1.0,1.0,197.0,1,2,35,18,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2455,0,636120,2.0,2.0,183.0,3,1,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,0,636112,2.0,2.0,435.0,3,9,12,4,4,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2457,1,636110,0.0,0.0,0.0,14,12,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2458,1,636092,0.0,0.0,0.0,14,12,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2459,0,636075,2.0,2.0,309.0,1,5,12,11,4,26,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2460,1,636073,0.0,0.0,0.0,10,3,12,4,3,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2461,1,636059,0.0,0.0,0.0,14,12,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2462,0,636054,2.0,2.0,109.0,3,5,12,18,4,14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2463,0,636052,0.0,0.0,0.0,6,5,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,1,636033,2.0,2.0,1080.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,0,636002,3.0,3.0,62.0,7,5,12,12,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2466,0,635999,2.0,4.0,187.0,7,10,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,1,635995,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,0,635990,4.0,4.0,157.0,1,5,12,4,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2469,0,635983,3.0,6.0,396.0,3,9,12,0,4,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2470,0,635971,5.0,5.0,70.0,3,10,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2471,0,635958,6.0,6.0,186.0,1,2,12,16,4,14,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2472,1,635948,2.0,2.0,1485.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,1,635947,2.25,9.0,1296.0,1,12,12,11,5,19,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2474,1,635923,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,1,635910,0.0,0.0,0.0,10,12,12,1,4,10,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2476,0,635908,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,0,635906,0.0,0.0,0.0,6,9,12,18,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,1,635898,2.0,2.0,331.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,1,635896,3.0,3.0,1009.0,1,5,12,10,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2480,1,635889,3.0,3.0,1283.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481,1,635864,0.0,0.0,0.0,10,12,12,0,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2482,0,635851,5.0,5.0,432.0,3,5,12,11,4,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2483,1,635850,5.0,5.0,426.0,1,12,12,10,5,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2484,1,635849,1.5,3.0,829.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,1,635825,5.0,5.0,1113.0,3,5,12,9,4,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2486,1,635823,0.0,0.0,0.0,14,5,12,18,4,26,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2487,1,635822,0.0,0.0,0.0,6,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,0,635816,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,1,635810,1.0,2.0,1453.0,3,12,12,4,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,1,635809,0.0,0.0,0.0,10,5,12,4,5,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2491,0,635799,3.5,7.0,269.0,3,5,12,6,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2492,1,635794,1.57,11.0,788.0,6,5,12,5,4,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,1,635783,0.0,0.0,0.0,10,12,12,18,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2494,0,635782,2.0,2.0,282.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,1,635776,1.0,2.0,1723.0,10,12,12,18,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2496,0,635762,1.0,1.0,296.0,1,1,12,3,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2497,1,635761,2.0,4.0,1859.0,3,12,12,8,5,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,1,635757,3.0,6.0,1252.0,3,5,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2499,0,635754,4.0,4.0,54.0,1,5,12,7,4,26,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2500,1,635742,3.0,3.0,85.0,3,5,12,4,4,10,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2501,0,635736,5.0,10.0,1395.0,1,5,12,12,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2502,0,635732,4.0,4.0,1777.0,3,5,12,7,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2503,0,635724,2.0,2.0,258.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,1,635711,2.0,4.0,1144.0,3,12,12,16,4,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,1,635710,0.0,0.0,0.0,6,5,12,18,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,0,635706,4.0,4.0,65.0,3,12,12,4,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2507,0,635693,3.0,3.0,261.0,7,5,12,16,4,26,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2508,1,635686,5.0,5.0,112.0,7,12,12,5,4,19,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2509,1,635654,3.0,3.0,980.0,7,12,12,17,3,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2510,1,635638,1.67,5.0,899.0,1,5,12,7,4,19,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2511,0,635626,2.8,11.0,470.0,1,12,12,18,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2512,1,635613,5.0,5.0,590.0,3,12,12,10,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2513,0,635601,4.0,4.0,324.0,3,5,12,10,3,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2514,1,635587,3.0,3.0,1436.0,3,5,12,8,4,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2515,1,635575,3.0,3.0,1484.0,7,12,12,6,4,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2516,0,635574,2.0,4.0,4.0,1,5,12,14,4,26,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2517,0,635571,2.0,2.0,1223.0,1,12,12,0,4,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2518,0,635570,0.0,0.0,0.0,6,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,1,635552,5.0,5.0,1487.0,1,12,12,4,3,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2520,0,635498,2.0,6.0,78.0,3,10,12,0,4,26,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2521,1,635486,5.0,5.0,837.0,3,5,12,16,4,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,0,635475,3.0,3.0,50.0,3,5,12,1,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2523,1,635473,3.0,3.0,1231.0,3,12,12,1,4,19,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2524,1,635453,4.0,4.0,1850.0,3,12,12,8,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,1,635449,2.0,2.0,1182.0,3,12,12,0,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2526,1,635448,2.33,7.0,243.0,1,12,12,4,4,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2527,0,635443,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,0,635434,3.0,3.0,126.0,1,5,12,0,4,26,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2529,0,635407,0.0,0.0,0.0,6,5,12,18,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,0,635406,5.0,5.0,385.0,7,5,12,13,4,26,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2531,0,635377,0.0,0.0,0.0,6,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,0,635375,2.2,11.0,210.0,3,10,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2533,1,635362,4.0,4.0,784.0,3,10,12,7,5,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2534,1,635351,2.5,5.0,1190.0,3,12,12,7,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2535,0,635337,3.0,6.0,107.0,3,5,12,0,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2536,1,635332,2.2589443040755794,3.2206964736899923,827.0,10,2,12,4,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2537,0,635330,1.33,4.0,90.0,3,10,12,18,4,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,0,635329,5.0,5.0,1961.0,1,12,12,9,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2539,0,635328,4.0,4.0,257.0,3,5,12,4,4,26,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2540,0,635319,1.0,2.0,377.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,1,635315,5.0,5.0,44.0,1,12,12,7,4,19,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2542,1,635314,5.0,5.0,1209.0,3,5,12,0,5,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2543,1,635041,0.0,0.0,0.0,10,5,12,11,4,19,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2544,0,635028,0.0,0.0,0.0,21,5,12,18,4,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2545,0,635026,3.0,3.0,1321.0,3,5,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2546,0,635021,1.0,2.0,1252.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,1,635018,1.56,11.0,1507.0,3,10,12,1,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,0,635017,6.0,6.0,329.0,3,5,12,10,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2549,1,635012,2.0,2.0,857.0,3,12,12,18,5,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,0,634997,3.0,3.0,605.0,3,5,12,7,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2551,0,634994,2.5,5.0,328.0,1,5,12,1,4,12,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2552,0,634986,4.0,4.0,339.0,3,5,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,0,634982,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,0,634981,2.0,2.0,403.0,3,9,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,0,634965,1.0,2.0,65.0,3,3,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,1,634963,5.0,5.0,538.0,3,12,12,4,4,26,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2557,0,634960,1.0,2.0,1144.0,3,3,12,18,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,0,634919,1.0,1.0,1194.0,3,1,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,1,634917,0.0,0.0,0.0,10,5,12,10,4,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2560,1,634915,1.5,3.0,527.0,1,12,12,11,5,19,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2561,0,634911,3.0,3.0,280.0,3,5,12,10,4,26,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2562,1,634902,1.75,7.0,1357.0,1,10,12,8,5,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2563,0,634882,5.4,11.0,386.0,1,10,12,14,4,14,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2564,1,634878,2.33,7.0,1380.0,3,5,12,8,4,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2565,1,634875,3.0,3.0,48.0,3,5,12,8,3,19,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2566,0,634868,0.0,0.0,0.0,6,7,12,11,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,0,634857,1.0,1.0,1034.0,1,1,12,12,4,26,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2568,1,634850,2.0,2.0,1814.0,3,12,12,18,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,0,634849,0.0,0.0,0.0,6,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,1,634847,0.0,0.0,0.0,6,12,12,0,4,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,1,634844,1.0,2.0,1551.0,3,12,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,0,634843,5.0,5.0,124.0,7,5,12,17,4,14,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2573,0,634823,1.0,3.0,344.0,3,5,12,18,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,1,634817,4.0,4.0,1640.0,3,5,12,4,4,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
